Gene,Accession,t_stat,p_value,q_value,mean_diff,cohen_d,abs_t
L2-9 transcript of unrearranged immunoglobulin V(H)5 pseudogene,X58399_at,2.2663948053718865,0.03022798498686698,0.16287883693658792,242.6094276094276,0.5437694888703171,2.2663948053718865
Peroxisome proliferator activated receptor mRNA,L07592_at,2.3127318758615214,0.03024990603226854,0.16287883693658792,198.27946127946132,0.7614063929478528,2.3127318758615214
DNA REPLICATION LICENSING FACTOR CDC47 HOMOLOG,D55716_at,2.257053446767684,0.030342754450639324,0.16325546904045868,424.6430976430977,0.6094745676006679,2.257053446767684
(ard-1) mRNA,U14575_at,2.259104201879196,0.03046307623695611,0.16377923868269992,128.57575757575762,0.6264235841965468,2.259104201879196
AFFX-HUMTFRR/M11507_3_at (endogenous control),AFFX-HUMTFRR/M11507_3_at,-2.510904212165859,0.030490618333542125,0.1638037815371679,-654.5454545454545,-1.4034815946068881,2.510904212165859
GB DEF = C-sis proto-oncogene,X83705_s_at,-2.294750485669764,0.03057680457464881,0.16401959353850365,-140.06060606060612,-0.7290412806465529,2.294750485669764
Splicing factor SF3a120,X85237_at,-2.3477002527472273,0.030556614216304775,0.16401959353850365,-140.47138047138048,-0.8545991607708755,2.3477002527472273
GB DEF = Calbindin 27 gene; exons 1 and 2; and Alu repeat,M19878_at,-2.325679841877019,0.030651725717924697,0.16429785913013922,-90.15488215488215,-0.8046182567541798,2.325679841877019
CCAAT BOX-BINDING TRANSCRIPTION FACTOR 1,X12492_at,-2.3295637493860104,0.030691484822310357,0.16438737437885087,-166.60269360269365,-0.8151453072101682,2.3295637493860104
CD83 ANTIGEN PRECURSOR,Z11697_at,-2.483619137167216,0.03075308005760733,0.16446370377186478,-939.104377104377,-1.2954826291754058,2.483619137167216
P2Y6 receptor; short splice variant mRNA,X97058_at,2.3638709950168684,0.030733976383829943,0.16446370377186478,73.32996632996633,0.9013159439523609,2.3638709950168684
MGAT1 N-acetylglucosaminyltransferase I,M55621_at,2.255045249823722,0.030774944709169253,0.16446370377186478,262.6127946127946,0.6269914130880778,2.255045249823722
MUC1 Mucin 1; transmembrane,J05582_s_at,-2.305913668664024,0.030851456459437394,0.16452332783160767,-155.29966329966328,-0.7641266542925261,2.305913668664024
GB DEF = Secretory carrier membrane protein (SCAMP1) mRNA,AF005037_at,2.278279094496048,0.03082825274338819,0.16452332783160767,47.898989898989896,0.6967266170006408,2.278279094496048
POU2F2 POU domain; class 2; transcription factor 2,M36542_s_at,-2.3119581894350105,0.03085533585507918,0.16452332783160767,-524.9225589225589,-0.7785280202934425,2.3119581894350105
55.11 binding protein,D78151_at,-2.371233509431222,0.030961790671270854,0.16496756778437213,-323.36363636363626,-0.9288824263511823,2.371233509431222
EIF2B Eukaryotic translation initiation factor 2B (eIF-2B) alpha subunit,X95648_at,2.252178104004283,0.031091010437289138,0.16514149742436973,82.46464646464645,0.6319580587859581,2.252178104004283
PRPS2 Phosphoribosyl pyrophosphate synthetase 2,Y00971_at,2.243820416194054,0.031133422995981614,0.16514149742436973,50.252525252525245,0.5689357941981865,2.243820416194054
FECH Ferrochelatase (protoporphyria),D00726_at,-2.4786429857029573,0.031065143645861003,0.16514149742436973,-635.0808080808081,-1.2957940396991605,2.4786429857029573
Transcriptional activator hSNF2a,X72889_at,2.2443197078916186,0.03105250240730037,0.16514149742436973,243.37037037037032,0.5809138649542722,2.2443197078916186
GAS Gastrin,M15958_at,2.2786463290062415,0.03112101634644736,0.16514149742436973,194.51178451178453,0.7071280824730507,2.2786463290062415
NKG2-D TYPE II INTEGRAL MEMBRANE PROTEIN,X54870_at,2.2711825890972364,0.03103114182754902,0.16514149742436973,549.5016835016836,0.5226784161766557,2.2711825890972364
GB DEF = Cdc5; partial cds,D85423_at,-2.2797719853890035,0.03119727805115608,0.16525515021852216,-67.66666666666667,-0.7123245519530765,2.2797719853890035
5-aminoimidazole-4-carboxamide-1-beta-D-ribonucleoti de transformylase/inosinicase,D82348_at,2.2560224294126128,0.031218338502479754,0.16525515021852216,377.3703703703703,0.6499854907367446,2.2560224294126128
TRANSDUCIN-LIKE ENHANCER PROTEIN 1,M99435_at,2.3022346780163883,0.03122439154781166,0.16525515021852216,100.62626262626263,0.766971891652311,2.3022346780163883
GB DEF = Jumonji putative protein (jumonji) mRNA,U57592_at,-2.4680455158813355,0.03140294361313871,0.16607684348521204,-404.47474747474746,-1.2731190369314025,2.4680455158813355
Methyl CpG binding protein 2,X89430_at,2.2669311706150763,0.03145763750394128,0.16624277076767782,76.4983164983165,0.6885445092783156,2.2669311706150763
KIAA0334 gene,AB002332_at,-2.2701435494417743,0.03157843715096745,0.16675753959203476,-54.141414141414145,-0.7005973193946172,2.2701435494417743
PRKCB1 Protein kinase C; beta 1,X06318_at,2.2519433600997942,0.03174439740704899,0.16690456307442134,137.989898989899,0.6579886402261895,2.2519433600997942
GB DEF = TEB4 protein mRNA,AF009301_at,2.236159102699659,0.031793575067339624,0.16690456307442134,118.15824915824915,0.5572847322695713,2.236159102699659
PTX3 Pentaxin-related gene; rapidly induced by IL-1 beta,M31166_at,-2.4947861958861486,0.0316860730025782,0.16690456307442134,-389.08417508417506,-1.423408562264212,2.4947861958861486
NUCLEAR FACTOR RIP140,X84373_at,2.235216358420558,0.03172867440475748,0.16690456307442134,509.5218855218855,0.5688797989540983,2.235216358420558
Na;K-ATPase subunit alpha 2 (ATP1A2) gene,J05096_rna1_at,-2.2745427885736844,0.03172944054575583,0.16690456307442134,-17.535353535353536,-0.7162165056996022,2.2745427885736844
Platelet-endothelial tetraspan antigen 3 mRNA,D29963_at,-2.4522337374771386,0.031767292740090027,0.16690456307442134,-431.01010101010115,-1.2307346367867078,2.4522337374771386
ENO1 Enolase 1; (alpha),M14328_s_at,-2.3767628870450572,0.031781667051836805,0.16690456307442134,-3655.168350168349,-0.9757113837734596,2.3767628870450572
SAT Spermidine/spermine N1-acetyltransferase,M24485_s_at,-2.410292522437857,0.03165263556468665,0.16690456307442134,-2365.858585858586,-1.0721320774821408,2.410292522437857
HVps41p (HVPS41) mRNA,U87309_at,2.3484455083555935,0.03186004507997566,0.1669170231856746,25.75084175084175,0.9013009024140793,2.3484455083555935
CRYAB Crystallin alpha-B,S45630_at,-2.3595115541043024,0.03182151991664547,0.1669170231856746,-157.95959595959596,-0.9293258215511898,2.3595115541043024
KIAA0146 gene; partial cds,D63480_at,2.2433112204729495,0.03186714077258325,0.1669170231856746,71.41414141414141,0.6363008803705996,2.2433112204729495
LTK Leukocyte tyrosine kinase,D16105_at,-2.3315664994474075,0.03191301761847026,0.1669170231856746,-397.7239057239058,-0.8598703334632916,2.3315664994474075
KIAA0115 gene,D29643_at,-2.3792659453852982,0.03191009760225495,0.1669170231856746,-720.4074074074074,-0.9881166407331455,2.3792659453852982
PYGL Glycogen phosphorylase L (liver form),M14636_at,-2.2376460323838736,0.031986668226028615,0.16717958781771114,-132.48821548821547,-0.6214893229970968,2.2376460323838736
LGALS1 Ubiquinol-cytochrome c reductase core protein II,J04973_at,2.2428727531150945,0.032065238947086516,0.16727210354515565,229.48821548821547,0.6430864329963735,2.2428727531150945
Splicing Factor Sc35; Alt Splice Form 3,HG3088-HT3263_at,2.237795960224054,0.032115601648880304,0.16727210354515565,78.14141414141413,0.5399211843943307,2.237795960224054
KIAA0276 gene; partial cds,D87466_at,2.2573261733852705,0.03209907614933398,0.16727210354515565,84.30639730639732,0.6847831352081617,2.2573261733852705
Transglutaminase,HG4020-HT4290_s_at,-2.3183693925050557,0.03203166421173031,0.16727210354515565,-503.35353535353534,-0.8309852653375962,2.3183693925050557
MAOB Monoamine oxidase B,M69177_at,-2.3067119502574744,0.03212168743909638,0.16727210354515565,-79.61279461279462,-0.8054392418034755,2.3067119502574744
AK3 mRNA for adenylate kinase 3,X60673_rna1_at,-2.456309424035336,0.03214897706495156,0.16727278314469932,-201.75420875420872,-1.2729676488484436,2.456309424035336
APOA1 Apolipoprotein A-I,X07496_at,-2.29824182570682,0.032168745362797416,0.16727278314469932,-104.95622895622895,-0.786501593628427,2.29824182570682
Nel-related protein 2,D83018_at,-2.342806079494758,0.032354430033938654,0.16811569366760107,-120.63973063973066,-0.9039207539495002,2.342806079494758
DNA fragmentation factor-45 mRNA,U91985_at,2.309263182583526,0.032413575336056384,0.16816717151364136,181.8114478114478,0.8207920079685337,2.309263182583526
Cyclin G2 mRNA,U47414_at,2.2743689698330214,0.03242670421065376,0.16816717151364136,136.69360269360268,0.7371233128266661,2.2743689698330214
Alpha-1-Antitrypsin; 5' End,HG3517-HT3711_at,-2.3081602668355417,0.032435104619337476,0.16816717151364136,-88.9057239057239,-0.818770308174294,2.3081602668355417
GLUCOSE TRANSPORTER TYPE 3; BRAIN,M20681_at,-2.380957047162758,0.03256287130184594,0.16870691098172944,-851.7441077441076,-1.0204953597335082,2.380957047162758
MGP Matrix protein gla,X53331_at,-2.3159910539058024,0.03265862525994647,0.1690801303399843,-115.74747474747471,-0.8452667218764995,2.3159910539058024
CSF1R Colony stimulating factor 1 receptor; formerly McDonough feline sarcoma viral (v-fms) oncogene homolog,X03663_at,-2.26279062226037,0.03271684530033953,0.1691465315379133,-114.76430976430976,-0.7178055367963454,2.26279062226037
Clone 23947 mRNA; partial cds,U79275_at,-2.415061980497824,0.03272618902949636,0.1691465315379133,-180.97979797979804,-1.1426837041301534,2.415061980497824
ATP5 ATP synthase; H+ transporting; mitochondrial,M37104_at,2.2226631629050506,0.032742630596482025,0.1691465315379133,201.71043771043765,0.5966851653944895,2.2226631629050506
LARGE PROLINE-RICH PROTEIN BAT3,M33521_at,2.221911617206188,0.03284959629457524,0.16945352531405708,355.0033670033671,0.552471660827955,2.221911617206188
GB DEF = PTR2 mRNA for repetitive sequence,X15673_s_at,-2.2562769493729604,0.03284654513253759,0.16945352531405708,-200.25925925925924,-0.7057036373918846,2.2562769493729604
Enigma gene,L35240_at,-2.3621401241251228,0.032979482428499046,0.17000052800634108,-181.1717171717172,-0.9811722504644164,2.3621401241251228
CHRNA3 Alpha-3 neuronal nicotinic acetylcholine receptor subunit,M37981_at,2.230409560230621,0.03304017513288532,0.17019032407683485,27.38720538720539,0.5284865395472348,2.230409560230621
KIAA0126 gene,D50916_at,2.2170250493837647,0.03313937447671949,0.17045497882000957,136.91919191919192,0.5558799213070638,2.2170250493837647
Nuclear hormone receptor (shp) gene; 3' end of cds,L76571_at,-2.281418325838509,0.033134165158502794,0.17045497882000957,-98.63299663299662,-0.7753184990989527,2.281418325838509
Ribosomal RNA upstream binding transcription factor (UBTF) gene; partial cds,X56687_s_at,2.3170324330858287,0.033207892174944596,0.17056128480920751,177.36700336700335,0.8658668352615858,2.3170324330858287
C3f mRNA,U72515_at,-2.2461507440142032,0.033202751608732345,0.17056128480920751,-224.46464646464645,-0.6912404474173458,2.2461507440142032
EZH1 Enhancer of zeste (Drosophila) homolog 1,U50315_at,-2.360829386633923,0.033350278065972835,0.1710461383685758,-282.16161616161617,-0.9922218209810635,2.360829386633923
Na+/nucleoside cotransporter (hCNT1c) mRNA,U62966_at,2.227943296241464,0.03334234677696513,0.1710461383685758,99.52861952861954,0.6463031440295379,2.227943296241464
Clone 23907 mRNA sequence,U90907_at,2.245426694549212,0.03344875162816499,0.17132468881371649,96.21548821548822,0.697001258506036,2.245426694549212
B4B,U43916_s_at,-2.4264588046442945,0.03345265350381447,0.17132468881371649,-299.10437710437714,-1.2295873062044298,2.4264588046442945
HOGG1 mRNA,AB000410_s_at,2.2278598128427594,0.033510692442600624,0.1714474979330365,116.37037037037038,0.6521329283079584,2.2278598128427594
Plasminogen mRNA,M34276_at,-2.3062823878737184,0.03352473167606297,0.1714474979330365,-54.63299663299665,-0.8487229567051073,2.3062823878737184
RPN2 Ribophorin II,Y00282_at,-2.29712900878042,0.0336409846208646,0.17156650603854895,-905.3198653198651,-0.8293385224004542,2.29712900878042
Monocyte Chemotactic Protein 1,HG4069-HT4339_s_at,-2.4211373763951953,0.03364426643875599,0.17156650603854895,-293.48148148148147,-1.2190912420729418,2.4211373763951953
Sry-Related Hmg-Box 12 Protein (Gb:X73039),HG2887-HT3031_at,2.3044822760439474,0.03360701667847464,0.17156650603854895,4812.410774410771,0.8467943338956015,2.3044822760439474
CtBP interacting protein CtIP (CtIP) mRNA,U72066_at,2.2126803835590425,0.033642084012594456,0.17156650603854895,147.83501683501686,0.6049532062981183,2.2126803835590425
5'-terminal region of UMK,D78335_at,2.2082008154575967,0.033686237526568345,0.17165774648099053,112.97643097643098,0.5697578659841382,2.2082008154575967
Neuronal membrane glycoprotein M6b mRNA; partial cds,U45955_at,2.2076608318605695,0.03403670259905998,0.17218051982504345,88.81818181818181,0.5430514396224005,2.2076608318605695
KIAA0266 gene,D87455_at,2.2140523137582155,0.033955793272972705,0.17218051982504345,127.69360269360268,0.5315774929671083,2.2140523137582155
PERIPHERAL-TYPE BENZODIAZEPINE RECEPTOR,L21954_at,-2.4315369377109244,0.03393182577849157,0.17218051982504345,-1734.3232323232323,-1.2834827509898548,2.4315369377109244
Caldesmon 1; Alt. Splice 4; Non-Muscle,HG2743-HT2846_s_at,2.2568890477604566,0.033990368546712724,0.17218051982504345,42.474747474747474,0.7413424358228962,2.2568890477604566
CYP27 Cytochrome P450; subfamily XXVII (steroid 27-hydroxylase; cerebrotendinous xanthomatosis),X59812_at,-2.2593623717700506,0.033871246835164535,0.17218051982504345,-124.61279461279462,-0.7438533175470318,2.2593623717700506
GB DEF = CD1 R2 gene for MHC-related antigen,X14975_at,2.236839989773872,0.034003546707657574,0.17218051982504345,664.9494949494949,0.5075659150348718,2.236839989773872
CAPN2 Calpain; large polypeptide L2,M23254_at,-2.4104720395684813,0.03394627557793253,0.17218051982504345,-630.983164983165,-1.1932990685900366,2.4104720395684813
Lactate dehydrogenase B gene exon 1 and 2 (EC 1.1.1.27) (and joined CDS),X13794_rna1_at,2.2118475441908307,0.03398807174796068,0.17218051982504345,1447.0033670033672,0.6193094842787256,2.2118475441908307
Suppressor for yeast mutant,Y10807_s_at,2.2072958354733205,0.03389460877605863,0.17218051982504345,630.2222222222222,0.592937488052987,2.2072958354733205
SERUM AMYLOID A PROTEIN PRECURSOR,J03474_at,2.2096041656212035,0.03405450034413119,0.17218051982504345,126.84848484848482,0.6138022254444139,2.2096041656212035
OSBP Oxysterol binding protein,M86917_at,-2.343996286676361,0.034041188438656056,0.17218051982504345,-77.07070707070707,-0.9695977649513052,2.343996286676361
Proteasome inhibitor hPI31 subunit,D88378_at,2.2027837448147354,0.03410310586520403,0.1723040692509139,42.296296296296305,0.5657813608760789,2.2027837448147354
GLUL Glutamate-ammonia ligase (glutamine synthase),M63438_s_at,-2.383975751687982,0.03414670205015641,0.17240215220649083,-4642.713804713804,-1.1034648577974102,2.383975751687982
B12 protein mRNA,M80783_at,2.256261370613087,0.034183859039651966,0.17246760870040967,48.32659932659932,0.7454799212947624,2.256261370613087
SOD2 Superoxide dismutase 2; mitochondrial,X07834_at,-2.438019883476003,0.034260526125680514,0.17270231942592748,-279.6835016835017,-1.3385342333039894,2.438019883476003
TTK TTK protein kinase,M86699_at,2.2005932573669416,0.03427883040927022,0.17270231942592748,61.9191919191919,0.5761017438224934,2.2005932573669416
Small GTP-binding protein rab27b mRNA,U57093_at,-2.3397353172278668,0.03446413159904333,0.17301533940069294,-26.83501683501683,-0.9734304114639409,2.3397353172278668
Urokinase-type plasminogen activator receptor gene extracted from Human urokinase-type plasminogen receptor,U09937_rna1_s_at,-2.434553407156492,0.034510844806815176,0.17301533940069294,-1688.3434343434344,-1.339967633428722,2.434553407156492
Gamma-Glutamyltransferase 1 (Gb:J04131),HG274-HT274_s_at,-2.291164311558721,0.034490873746973044,0.17301533940069294,-214.26936026936025,-0.8409788076912836,2.291164311558721
Caldecrin,S82198_at,-2.3258235160392613,0.034431434715167304,0.17301533940069294,-360.1447811447813,-0.9318202972829362,2.3258235160392613
PUTATIVE RECEPTOR PROTEIN,X51804_at,-2.2252100658526723,0.03443640795913303,0.17301533940069294,-77.14478114478115,-0.6754374820178543,2.2252100658526723
GUC2D Guanylate cyclase 2D; membrane (retina-specific),M92432_at,-2.280593056615406,0.034432924533278834,0.17301533940069294,-192.6127946127946,-0.8125068030340866,2.280593056615406
GCH1 GTP cyclohydrolase 1 (dopa-responsive dystonia) {alternative products},U19523_at,-2.365101699650892,0.03451043002760366,0.17301533940069294,-120.13804713804713,-1.0554824985905595,2.365101699650892
RIN Ric (Drosophila)-like (expressed in neurons),Y07565_s_at,-2.296125483994084,0.03456428748503747,0.1730398914893484,-57.888888888888886,-0.8560913632885175,2.296125483994084
DGS-D mRNA; 3' end,L77561_at,-2.3026867660162202,0.03456184490671331,0.1730398914893484,-133.57239057239053,-0.8731891782752922,2.3026867660162202
GB DEF = Unproductively rearranged Ig mu-chain mRNA V-region (VD); 5' end; clone mu-3A1A,M21388_r_at,-2.300294431339538,0.03459900740284658,0.1730921570350128,-2020.4141414141418,-0.8681061633560267,2.300294431339538
